,NU_INSCRICAO,NU_NOTA_MT
2558,4a514b8fa6795dcd5e14ecd1c907d540244f637a,501.4148157176778
2559,1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,453.5650658621462
2560,13377ed3698676358403b48d0eda8c7ee1d6aecc,607.6522868702696
2561,0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,469.42525149572646
2562,ce766367ff6851524770c40400c6ba253659f78e,-2.8175286806471718
2563,ec4b170cd9fec2885fdc24b4b54c2dea7433af59,506.2526008208333
2564,a69d75df09174f2e48c58f4de054e5aedfb3dd93,93.87326529162155
2565,ffd73716669770ef69fb5db55c040b4bf9ca8876,492.17717416632985
2566,d4348ecffd6bcf2240a87e2894b44b060871b4a8,481.1294334394812
2567,a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,368.6492934650502
2568,20b0239ad3768ac025647a4114172ab3732b56cb,580.8952138349518
2569,e4fce8a6574ac028ae294e2df0adafbc01cf0d46,432.56057856967857
2570,841018c0f460b185b0203cd15e9d649e226f0177,-2.8175286806471718
2571,df2acc0d65eae18026825eea094d5860a7596d0b,585.4360005705928
2572,3e496cde35ea69dd40732f9173985b576e676117,113.27806209957991
2573,5e39822518efc205895979466db22326f89c5141,-2.8175286806471718
2574,f84c83e72774e002b242e071238bdd0325b3d776,-2.8175286806471718
2575,450cca333151ec503717ae505d19a34e1eb101ba,404.9357457860163
2576,1f3bf345c9b7fd0f39936c2787837b0ad63272fb,-2.8175286806471718
2577,5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,422.94807848365
2578,04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,-2.8175286806471718
2579,a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,514.5838545784939
2580,77b19663f69d3e984be73a22a31d776e7c04c45c,412.3178129277881
2581,675adb56716f130faa018d3736a41be1e2a17d31,-2.8175286806471718
2582,54da87b25a92c3b2315e1a6120398c2712416a14,406.81200185390435
2583,33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,478.7284662560547
2584,b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,-2.8175286806471718
2585,6d0b3f38be1ec7bb211171c5c90845fca38a67ec,-2.8175286806471718
2586,48bfd5beef96980f829cc0105a9f6bdcbafc58a1,-2.8175286806471718
2587,6583c26f055db28ad39587d7222d4bb841e8ea67,465.30927662568087
2588,db9fdf021693e9620c80ed9a4d414557fd6d19f5,366.41883765065245
2589,bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,560.9581225106906
2590,a16fec7d39e6888925c45547f002554482b7cdec,359.77459918609344
2591,dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,420.98683722725065
2592,422706a8f501b893c3afcf0568ed96d27e48c23e,484.3557417517761
2593,910beddbfd181b30cbe00ebf15707179709b2e1c,121.97342172317339
2594,be5ba4c4aa6628688aa6402e8d97c28ddad1681a,453.10660048652954
2595,2ea05555158319a6deb81688815814e56eb1d0f7,-2.8175286806471718
2596,57b58443cda566f5cf3bd4e500b8623eb9709975,548.7818036345379
2597,1276389d1bedd7bb0349f43ae9f1b45d7e07a900,438.9237096334103
2598,b4d5188a4fdd2a86d6f769578fbbecfafff742d1,-2.8175286806471718
2599,e19c44f83bbd09c6a4225663c603f66d32b8edb6,456.41113237650234
2600,7d792999dcf5d87104871e8f4030b7d777ebeb48,-2.8175286806471718
2601,aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,-2.8175286806471718
2602,8c000f24fa59f6853dd3934d184bed253ad81c40,480.7618827204506
2603,cc1018598e1fc9a11fc3e0f37b20afa3148783ba,-2.8175286806471718
2604,dadee048244caf3d6c6e6fb9fa46f047f30333a7,-2.8175286806471718
2605,92d26d442aa39811a925e409313c2155c70bd207,474.13800409091556
2606,9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,573.3981469651214
2607,51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,-2.8175286806471718
2608,e0046f52481512ec10030f695dd3d56c14963819,545.7871545288608
2609,4c3d0438add4c03cb81a25c5eee309226aa28053,508.81833951108274
2610,a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,532.2734671620185
2611,a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,-2.8175286806471718
2612,0ae9567502f385d06a8367de33e93952a2ab70c0,517.0675607763771
2613,69d2ddc8bdf8d604a71a2752b116907482329a27,391.94885746230983
2614,a1203344dc3ac6e15e54db1b21423904cdd91800,435.14978567417023
2615,c759ad904d22197f1cf3b5ef9e41ee1609513cea,651.5481027818216
2616,9c116780cc06704304d288d079076f160a17e16e,471.8881599468116
2617,5ec30b784da3aea81e18bf21e7892e19e48bfe8c,418.2286053938389
2618,29ff45ccdb3218636888020586ad0937061d5fce,520.3334641451204
2619,53b40f113d9d9e8d8912f8617f6dc02ce58527ea,-2.8175286806471718
2620,56de6d3b1e9154dc987213e9be4c1cd4afff4844,-2.8175286806471718
2621,42e41941b2e875c39adea29e0316d4463b645bc9,593.8393490819112
2622,8bd03c9e28441366b398da85e8cc788bf1cae5e6,447.24337972334735
2623,3ace49b9611aa1c405b2c02d2a901e6b444a7b01,478.4174872827196
2624,c5a416e9d46068859aa2aba316db0653b8bfe95d,460.58061208456945
2625,79241e179af88eebfc54cb143d00a31f32dc1543,408.4583320179699
2626,08388faaa66a1114f5c9f268f91604a87c53bc1c,411.15759920581934
2627,c5b5e075d4bfb13fb80a3220ff735a47c3064e96,-2.8175286806471718
2628,755163a5846bc975b2f56d173b8d007274af14e9,415.9076481312662
2629,9dc8176b2b435cdabef75b6bdba80010da32bdac,481.1465152339173
2630,db58077a6d9064040df91d4c211f102003d2e1e2,461.8341922502015
2631,ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,518.093714548045
2632,16397992b0106ec27c19b528b0e054cd177ebc22,551.0803725029857
2633,ac31ca75101445def2cf48e297b8928655378167,427.6078151273912
2634,278fefb75892bd65c121cf6c61ee1a4b78cf7929,-2.8175286806471718
2635,8fe81ee79ae22a3b9cd83a833861e0970c565c29,415.6074666667361
2636,2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,540.998631061469
2637,172c3201202c7da0b9a8233e72fde6d0c6f8d388,440.629157812894
2638,798aa833377b56d48abf3216c1b5a631c3149322,448.819334628034
2639,1e640126b34faff7accbcc0682260a5ab9476f66,-2.8175286806471718
2640,ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,610.2347086335908
2641,5bc8c472a9d28a0d0f92c9f46470258394d7e363,443.0232026738735
2642,826b79288e1f91a3e15010d40bef197c37340b69,426.4376444403061
2643,6c6b6f825e9bca4c092d2e3dabe056ec8300d921,574.739404172796
2644,1653a4b2843735e9649b54a57c6146d3c8c2a5a4,543.773606722732
2645,f77d32cb03e2d5c6607c3169151b8b24ba11cd14,404.8534673247434
2646,fcd382593b2bba0637f03548f6a0d7da6835f51a,470.035017291914
2647,de5a01f34e0029656f45f0f7c29d71f9a2d7be97,580.700663512295
2648,a7cc1691397eb337db3ab74d7f15d2682ce98f99,-2.8175286806471718
2649,a23b332bafcca06eb8cefda864c756f5791de732,542.0275179780879
2650,ff298bf688bde9db13791da42e91b7d40a02bd0a,514.9773646191484
2651,0d46f75ddcee3b4587305b7316f53d3a3c149bdf,545.3243584136037
2652,ddd777e1831b4503bf1ab99610fd57852b52b2c1,426.84855573107717
2653,19e929094c9125d910057a57e7f5848a0664b815,400.1100968092813
2654,c3b3a42edbd7966a308858e9c60a0f5699280255,532.6395107478893
2655,69029c08cd046608078c004179d57137c7bc9789,504.60116601767794
2656,06f46db734fb75f5a610d28c37b830c2c0c193c2,521.5346151056201
2657,420e2c2feb6b050c91b9badff729fa95cdc9cd73,598.9338529281135
2658,c145f2fc6dc2a3d238e440be5eeacb9225a12e88,533.3170929734524
2659,296c589f825e518bf2656d32ca54043e9642b5e5,511.93975872033576
2660,5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,485.25969277699784
2661,69bb73b125a392aa8bcdb97ccb824827a83f02a6,564.9783369242512
2662,41b5f19354c8262b799b2d6fd433f5f056d64c21,408.0307165091977
2663,179e4eb03317a216cce73131c1fe32df6d7affc7,427.55539415210245
2664,683d4874912f09abdb539e4d53f4c466a7b22bec,464.6131214623416
2665,2d6ee8009d8d740b82fc986536a6046cc07a0547,-2.8175286806471718
2666,cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,464.07653870343063
2667,1e198a957380b99a5522bb8ccd848c77cab55cd4,462.09334956538464
2668,65116120167f20ec93fb8a852a2ae24c6ea83e3b,477.2606777349366
2669,c6cc92d5343c2833343ca95870de90ab97e954ff,469.1626553354091
2670,851f227e847b2fa8e19b9f120d42897c27c8569d,-2.8175286806471718
2671,9b413c2c7b2222d50e112d2ff513eb8becef359c,392.6052431439627
2672,b133590aa5255266e53a7e5cc9ff98c7ecba5b07,548.0463717163036
2673,c389d7fe6b068ae69d9e18e860116bf3e83729f5,457.51088710100345
2674,04b6d3386f2ff30822cea94b2335647b08634f69,413.31989392737216
2675,1ab970adf4511759f8696ed663087edacc27afbc,120.44135042548614
2676,122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,443.38641406058986
2677,f79f9d53534914cc05e3b69b442befc8747d39e5,514.5573902842686
2678,b9dca5370778c64f1743eab56bcff742b312866a,482.7088163126832
2679,f5a8f5810316ca0e32f1891b295b2ff52855031e,458.0504042602742
2680,467224cc802895d7c56ddade42b895a4f9feb351,495.6577618189068
2681,ecc35aaab26f1e81337edcca3215aeee255fb4a8,381.49539957171373
2682,3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,514.0932142884303
2683,5d6b378efe9bee999365f7e7f2baef121d802554,421.70691898681883
2684,e559b0224c70c5f6375cab74919eda3157a95fa3,358.1269322018607
2685,e08934a95a0424ab45b35196cfc130079047bbb0,-2.8175286806471718
2686,bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,464.0966467033387
2687,e9d39ade4112655fdf26965da153d02dd6a97b69,-2.8175286806471718
2688,942dc483fcd8124d7fcf466f510d86ad29f15e15,-2.8175286806471718
2689,3450b511f871652abae2d58183296f0e72276a87,370.92249195702294
2690,ac622d213a881f9eafabd518aeb3aaa5b45db706,482.0471534969166
2691,3edb63618d5cc43193bab8193e35a631410fd76c,-2.8175286806471718
2692,a43be57516977c471b76b5b4189d4cd1167b5d11,-2.8175286806471718
2693,3e560c1c260b4313ad253f31c77cc6737f3778a1,372.3777360916301
2694,8252119c0397e283807d1ea96789b09a95ed70d8,-2.8175286806471718
2695,cc8c985befebe7bb7783571e9b77943fe08ba612,401.3729939478763
2696,828c1553914afa3fa85435ae1acdcf8d125dd969,509.73478420154976
2697,301cc8580119bd31cc5049ce7de3950bf7359f53,391.41517851043403
2698,e35c8e0bf8466bad9e5a55d141e58928729468fd,420.9973844730028
2699,bce711a004527400034e68bfc44f549f24d23904,505.14482891933733
2700,14cf801dea9ed60d04697cc3f18dfda874a49e1a,-2.8175286806471718
2701,220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,468.0639471024181
2702,bba61862a0d5e374946866314eef256b08869072,441.69487698370017
2703,9834c1fe9a6e135008415863a86272af15f872ba,467.1318177735227
2704,8f751f14b74f7a5583bfaf744c90299d3b02f60f,449.26299974255113
2705,46bcc20269811392c1dd18d0b446fa85aa6bc02f,-2.8175286806471718
2706,6798578a55f6837578efc13df75af7044f25fc83,533.1072183384751
2707,296d043c4cf92f5472007f8d2b26aef6ff465cc8,428.2829447419402
2708,a14a44ed88d9356f9c732a2bac09796b2142cc14,587.6360118051737
2709,72476117cd53a73c2173cf5ac81e4def90f96ee6,456.1375569616449
2710,a448ecf06c50bac45592d241cfcffe8c91778336,608.3013466221996
2711,c277a60e771011de2be776c1079af2116f7f7cc7,516.8375594358113
2712,6417b48130cec022d06033bd008866e3224b99bf,454.13556958332583
2713,d0ae824a3c12796d5707fef22708b1c8d4659176,364.22249071351246
2714,0d82cdb31205110637841bfa1bc54356f610b359,468.39622641262423
2715,523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,64.91921887994731
2716,706cc284dab3051ced52adeb62818c7bd0ac42f2,462.530227710003
2717,16bbfb1023120278eea074c72053e5cb81504fe8,453.8540456423405
2718,c88ee0a25d42440c7b586513c62fbf3376851c8f,-2.8175286806471718
2719,dfd4c2302f9c0925421d2439c964aeac081a9adf,339.9956934623902
2720,1de35a53324e9ea51063f098dc18d615ae2bd66b,-2.8175286806471718
2721,f294190285c04b1d4c5116eb0f3bfee2d4171110,505.65076967702606
2722,c2fafee12060b2f506d4a62ac9c85eac28ca702b,-2.8175286806471718
2723,555f23ecb19709bbc92ff4f0d2b987306c1416fa,402.52554484751255
2724,021d0f62e28803aef8c35bc0e4313b4ecf1d2981,105.80070517673803
2725,8d1967edeeea7561710452a89b98f1baffc32a6a,394.3832021234773
2726,a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,-2.8175286806471718
2727,a04d8a60ddffbec04f7951e77d84f570b689cc32,529.2796118697013
2728,859c3c94d0bc245c26422abb7f289331ef084797,556.5385391979362
2729,30dd1124ec542e7bcbcabd2b18577f823db9a4c5,539.8702357556049
2730,18b4a466301d3ae63a0a2f84734fa1e69774b180,415.38715386213426
2731,5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,423.94634759103917
2732,590de397312d2abf63ccd52fb8f46fa720b4284c,507.4427868259519
2733,b4e1261b410cf336bdbdffa6991b5fa5664704b4,463.9317323199329
2734,d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,440.9982523129912
2735,55d252dc2cd12eeb11859aa80654cbb2caed2c88,435.47914096170933
2736,2a39d36af99267f5f03a6f4e35cc252146201fef,-2.8175286806471718
2737,e5556fe7aa9fe6d85e337467a00fac61f9df2460,-2.8175286806471718
2738,e84cd2e6149416241129c24b20ae6e3cca3bb521,417.97400594337284
2739,b7768c154de5b67a043e4b97c2b0f82d06830f71,543.2606638517179
2740,77328cba4cf800777d4469e48a0cc95fa1f09d4b,454.7646825738477
2741,48567b1c49438b0b24e7e338372e08c6b9f09818,414.0794487760766
2742,da93c07fa0a9d683b5d744b341888cc489ebef1d,470.2354528851653
2743,6a65b52fdf5b7096d9730d7e32a2360912651ba2,-2.8175286806471718
2744,ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,442.89543430590976
2745,9c613b956fdd251bda7a8ac21441f5fe67d7f357,467.90978174617396
2746,bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,416.5000328403939
2747,1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,-2.8175286806471718
2748,09c63fa60a00172475617c0c671b9cc60f149dcf,460.5554759417067
2749,e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,486.5624033931659
2750,ec2bd1d568a708cdb28d059820416bdda79557dc,413.3738430135505
2751,fc7bb22ee547c81f2de75c284984a67db00f2322,530.5789383768779
2752,87e42e3f1e79c11b9bec6826b4f814304531478b,417.6967442446387
2753,208b03e228c504e12e4c700aac9495b94b4c7407,614.7567151157509
2754,2e2c64e5e2c9a9679560b233d2ad216ace93f660,499.51938640430507
2755,8b5ca68dd135ace09567ed5d50baf0b2903df1a5,566.5008844831505
2756,1c28248e98845afca1865c459314249feea999b0,-2.8175286806471718
2757,493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.9760043719073
2758,bf431548e10941ab81b1a34f92f1cfb01950fd62,485.95556134790706
2759,a91404916fdccca1894af4edbea7666901f6252c,541.8269714175838
2760,95ad9e51dad8e089af0b0d39c0419064ca0a2840,-2.8175286806471718
2761,940358b0bbccb29c1d2a79529b2172c43da6cf7b,426.6429878927214
2762,947c15e258fbe04cbe9e6beffd2c8a16b959d781,484.97196452189047
2763,293bebfab8bc0f1981e06f74729451ad261c408f,518.9223577609373
2764,21811108f3f9679121c19ea24f253687e2fcdb2d,577.2624693841008
2765,d71ea9e82f6b226de3a80c0a6852af12f98cafdd,328.6030925496455
2766,e5099c2b9af1492528206c5324fc629b53d39b8e,481.6935874853339
2767,db83eecf9ea6d34183bdfbbd3a294239d209998f,450.25605908185406
2768,4293ce669b29af8502f54e8c681f35ada3faa9e5,373.14191304865267
2769,31ff07e2747bafb95752566b0f5a64b922882904,415.11275683646426
2770,fa69a477c4c6483c3bfbbfc691f7be572baca304,586.1430222851075
2771,3b8a8d9ba1ade08724431323599b06bb8979f602,457.61399911129854
2772,387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,399.0841628457735
2773,8332264f63ce9bf729b5897f54db6beb4f76178c,424.0962596346195
2774,a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,534.1122583472813
2775,2956c2d286a5003ab466c521de37dd1d9c56b138,490.2537815045634
2776,3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,419.6729889713321
2777,9da399adb6dbe6f539fe289790b7c7a97f77ba68,506.4762769207296
2778,a644cb43c16195db2b590b4b3acbe78beb00a757,511.1273367829281
2779,db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,419.40372350704075
2780,e149f4e025f0dd43bc3f4486a8b51812386e8180,403.17148265233016
2781,dbc1235a05198e5e54bb9e455d6276ab6b3328b0,-2.8175286806471718
2782,229c208f27d32caa49c60a8961a7a0000fa35d0f,532.4889850680383
2783,ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,581.4271850796031
2784,db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,456.9682690535995
2785,74d2d2e8e9565d5f6d346a3d936c49db65724286,93.83709099645219
2786,e5f10e690160331385f35e159ed1bc5c4200e1bf,464.30288980845705
2787,4852b5e9f012432260567d41bf04692c73f86f01,457.8375506858798
2788,428f8c0a0f3fbf198f5feaf2bf61415563853e6a,451.60743275904713
2789,9a9a049c1ede532731ab8dd050f076bcf3ca912f,611.8923137701263
2790,f232120e01c15fae99266adceb47be0c3df15e08,477.8197820217594
2791,0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,99.05438632952935
2792,034b2c5829e5497540fa617cb05b4e8d38d4d4a8,515.8795658344607
2793,56d3ec2cb296719d257acc058f480a344bfd97bb,503.8620017973481
2794,e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,522.5060001053314
2795,9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,-2.8175286806471718
2796,ab8d7f1592b7bbde25eb9b818b99741432cc8252,-2.8175286806471718
2797,542aa64a6a87d1833d09c967fc672a88643116c1,433.2276988378619
2798,a4aa7e6e2da158f0734646a9e5f514805fcfb15f,405.25239708610496
2799,84ccf9c43b2eccd029c4462f9ba991aee25ea60e,553.5578040246173
2800,d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,624.1253455773481
2801,bcc860a98cd46a9000f44f08d383e58f4fda1ed8,421.03436677435786
2802,9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,378.17044023153636
2803,8077176ddb42ee9214d8d37b9c4fb7de0a6005da,440.4206807329356
2804,d79709571e24ee9bf8afab33d06eee7929ac0286,404.5037877717782
2805,1003b7d137a200f66ab4f2d3e05e981d9a023b08,521.2501516795367
2806,ffcfa0cb27ef0facc9d659909316030e4e1c6d40,517.7044856926586
2807,a017f303bd2b207985b3f01ee43d9deec489ad65,-2.8175286806471718
2808,6d5111a9889453975716b90ae82da4435462af9e,391.18757584151444
2809,3f528b6e3b867d4116bae65044d6e271dd65fc8a,479.8031868068202
2810,f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,447.9928228257276
2811,b6bbd503a3f02c9c0639f224a94f2951eaf554a5,-2.8175286806471718
2812,e09a82c12b4c3ef4cf9134d0053b85b610f3911c,468.7777137563678
2813,708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,562.4850395230167
2814,d0b5a4ff0031607990780a1db353ada430aea498,452.8497018032122
2815,24cad5cf91558b12b45c1212700db673e5ab9b40,381.5883888824565
2816,f1d79760b6199b7aaaff1f7e375e2924f4f009b5,495.46080561408326
2817,6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,428.97465649278905
2818,c6d8390bbb0c91ef180da9e1c67318010bd84083,496.6217805114688
2819,a0bf486a224c638a70bebd3cac3b1c1827b9d830,452.1569271453559
2820,1e1a31194dded0ff0f168985aba3dce8bde7daf2,446.81755618718876
2821,cb6ffc83e9949e6ed72779c670ea9a375ac367fe,461.58737388762523
2822,8125c71f5ecbe722eb675219e0450bf75134e9a6,458.4887392606298
2823,b625c5a18b2d8fb257d71bb5164549cbdceb822a,-2.8175286806471718
2824,27666028586f534a805324eaa3c121f37b991ada,538.5326865172897
2825,a762bc4e107aa359d742210907f8d12540263dab,-2.8175286806471718
2826,2978e2b3b4792932d9265d7f4db581af88d1a921,524.1694957681764
2827,200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,414.4416983755551
2828,d4e9ba5815a08a480549c51e5b02e20666c663ae,-2.8175286806471718
2829,effb9dc8056f1c11243fb0029182555553f03eab,356.42986346062315
2830,7c712150f587a98c7da7f463a610af0518cd0c8a,-2.8175286806471718
2831,b4327f93da9bb6252aed8c1d43898a7fd79ea058,-2.8175286806471718
2832,17b6e43bff847be21256a445590fa7a7ea7c1b88,494.3623891518912
2833,b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,396.8440667601093
2834,a27083eeb56a694649973eb5643a4fbbf14f8498,526.3909296027132
2835,6c6b84d373077d1fb5e174ec6f98c84171e1b014,518.7774049085076
2836,5b7c07974bbc5152dee67fd938d13fc6af6d3956,509.67456602615385
2837,f821fd4401e089f1805edc4133e4ffed07face2b,435.73338257365197
2838,586e7064860818014147f486a6a1588301e6a3bf,525.0590282245919
2839,4f614ed4b5f35844728026fbb84495c6741703f7,542.9626843997548
2840,dd96b2eafc3318b01a1659d420a0fe5a00e308d1,465.73347083543405
2841,810121e807426e1e4817a5e70763ac080d7ac2a4,469.5733103119532
2842,81fb55ca891b7f81ef4d173c02db0966d33623f2,444.36644780184434
2843,ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,84.33908085235518
2844,d80e565ade74808e6ae79d10f650b873a9d360d6,482.1702096834786
2845,a00af9d414e813ccf0997acd63f02da73546b0ff,-2.8175286806471718
2846,e671a7695060523674eae0b4d44a5f6f07bdad2b,102.9036915982872
2847,6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,436.0250806758154
2848,558fd1cf1dcb66e73f1e4e2f194187e474479d76,428.76539490643205
2849,da45016b0cbcc19ead94a81329e18357a188b694,440.8565179321248
2850,91d6ce670cecd35b7f7da283df465ccb09f4fb32,490.3102415602384
2851,292ff64a45a5d097187a7d7fc7ae944523a3b66a,457.12734979739105
2852,c1020ba850c9730056bfaab2ea5546fca7d69bb6,469.66002310010435
2853,4be47d1f5c4fa0c08945883a1245ce93bfb43171,538.3721690793127
2854,3188528b46d4a71ea6646dbd6b682c81f1e02d55,413.29179194204715
2855,89ee650f4b18600df329689aabcd687e8ea3ca5a,514.0034695282234
2856,e457e8f1f9a458e1115a77d58a3effcaebe7f49e,357.47644530693884
2857,7ecdbf15492309acef88a0cea8202c5f753f4be8,605.3233607572454
2858,b129145e9fa4672ac2ff2e9029b1da8caededbd0,-2.8175286806471718
2859,828f76a49e5571369cc38c0424f3ef6098dc98da,-2.8175286806471718
2860,bc2cbc1470b13023cae4e0b171970c29eab5f8af,558.5459572147927
2861,ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,-2.8175286806471718
2862,8650b36bb6108cebc07364fe068238a716575b26,459.61529602234265
2863,1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,651.0186403195175
2864,816ba4bae3ff674339493b188abd6946891190a4,386.9468070955808
2865,d134a7e70be9b9360539c8721b7d00a2969ebae3,-2.8175286806471718
2866,7f254637ff008fca97bdca8d6341a58aca7b6c6e,495.76805268691203
2867,3f26c9b465e29cbf697ec03a0e29115683a5855a,426.59607272123446
2868,ba0e14a4dbbd763c46777e5f14da21219ffaa172,399.0688480432627
2869,83784ad3771cbe2da4b1f1d810ee402fd68f51e5,462.1860208496037
2870,ba081bdc6e11a4364b8cc398ad8bce51383cd261,-2.8175286806471718
2871,7528625c7695f25665da7eff0a75b2e42fe25d51,476.061987232866
2872,80d4a78f2c741178a286f0383946fae0a1b1a452,490.23972157361885
2873,f9498d084d82309516f4b32ad5eb0b6ead920b2e,500.4971263371742
2874,6d7936cd053671f5fa83cb0b17541834f752f2e2,469.8309451922639
2875,82d718bca0d0bf2440d1b0703e3952bda0d02dfe,511.69481438141275
2876,9f75e68e9754aa2c5b8776372ce0bf895d868949,550.3896726633666
2877,6c39c98faf734bfb5082897e378e39946eb10d93,432.78602298435476
2878,70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,425.0332210628053
2879,6405866582cfa671329a8ecd69574a0cd1a04736,446.2182571409592
2880,fbdfe67d01049e3227ff41861ad00710d85b9039,-2.8175286806471718
2881,b0e826be3f7fec09a5ab4ffdf39b02074f52257a,454.093305052343
2882,0697517f1ee45b47bbf39e67ad89db1c16f99aeb,441.8596041157653
2883,715703f8da45840db25b9a94f094b3790946c1cd,461.3341265414464
2884,d8dbd1b69422da966feb6005d1ccce48548656d9,432.56294929187607
2885,4019d2f602005d121df30144dfb94a4415eb8a0c,537.3085474307511
2886,3b618106b573abf76aa2e1ad59e450fd001d170f,604.2369139859929
2887,f3269ce0d968a788d47c6f069c4a3df837c53198,574.4565830942238
2888,fc20052feadd87b6f71c2974acbde472d85e7bc7,382.2385792256849
2889,ef5f221a0c4ed1747aa949dba2f629e98f3a9438,694.9861329891605
2890,d3cd2e161aad20ae308e31d5d8b50ae102515186,603.1456669788813
2891,5cb712c29615493002d34a6b652ce482548ec824,-2.8175286806471718
2892,8cc6e2c636a728c62200b83e799c873033abbda1,399.70432033557483
2893,3a87da90d76f149ac97c166c2eac94889398a36c,416.28469368788626
2894,9bdf8d2765e09212783fd4fcee4ab75f752257b0,527.2697033419734
2895,617077170c6ea353da522b2d3a3c00567ce472f1,-2.8175286806471718
2896,b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,546.4225322702168
2897,ea3cf3a3d07f1a8fc156b4943c881944f3877a59,571.363937140495
2898,e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,429.79103781854633
2899,8bab73cd62fc3355f80f3c22ce7eaa03a7c54a6d,-2.8175286806471718
2900,7a454b802a33e9bbfd90a6756ed5c937f4f622ae,517.3849409083957
2901,be06d4428b183206a54f935ffd637e17c78ec019,389.011178956145
2902,cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,419.4960945854104
2903,9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,446.5037296920081
2904,b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,458.4309293512609
2905,8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,329.9394014163942
2906,e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,438.0886341239998
2907,b51c926e18c5c6988c59600cef4d26967affc458,468.88106909419434
2908,de64092a5bdc63150e380295ba9386765b9281f8,-2.8175286806471718
2909,9fbe5c973f2341230109710c20deac899bed71ec,395.1863200901655
2910,132afa9d6557cfe2a487466721579a24d16b4de2,507.7721719235503
2911,644e204a4cbd6c0aa096e40288ac0495295f619d,534.5842746616538
2912,548188f5b0a3d2450aa676371d239101407effdd,429.25748822829956
2913,c5121aab1291aa9aefcd53293bbd58b1c010f14a,-2.8175286806471718
2914,4f19bda861b4811b2a1eae5201f177b33b7f8b73,404.4898103509817
2915,ec7568a362048cff5a24b71baf17f104026df3d6,482.747170545236
2916,12d0990f4718a2770122a0c0ad754743534aa366,463.44055507697095
2917,b9cc0a191a085f277da57c5eb2e1e06309e4b391,-2.8175286806471718
2918,7c042324ec0eb3e63367111ebf85efc2b9affb7e,492.77845353544797
2919,92f81a08dc017be9b9f5680a73991aa90f9e4446,-2.8175286806471718
